"PATIENT_ID","SEX","AGE","ETHNICITY","PRIMARY_SITE","HISTOLOGY","TMB","CANCER_TYPE","MUTATION_RATE","ic50_AKTinhibitorVIII","ic50_Avagacestat","ic50_CP724714","ic50_GenentechCpd10","ic50_GW2580","ic50_Pelitinib","ic50_Quizartinib","ic50_Ruxolitinib","ic50_WZ3105","ic50_ZSTK474"
"SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Male",10,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",14.3666666667,"Mature T and NK Neoplasms",125.341816,5.73680250361907,35.4796750954675,29.0164816121278,6.17480312861419,66.9028120578222,1.11562747001225,2.31481321588475,5.5399861458114,0.163193771827833,0.39898677819389
"SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Male",25,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",6.73333333333,"Mature B-Cell Neoplasms",92.25565066,0.761549580325617,31.169997076901,31.1727401573376,1.74694928331378,60.8789216084183,0.250318793365765,1.37918673088091,15.9508161946504,0.146092835464618,0.0549756455499988
"SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",NA,NA,NA,"Na","",6.96666666667,"Mature B-Cell Neoplasms",NA,6.23840786509149,14.4394349238268,13.6677494097266,7.6709540893776,71.2755962322139,0.143420414560083,3.66995720046559,14.2703648673201,0.0645620178556537,0.253783687199798
"SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Male",38,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",8.63333333333,"Mature B-Cell Neoplasms",96.79794358,3.51263686842377,35.7618255836793,35.7638283019876,3.97710433308949,67.3088009488173,2.10088356189276,3.57647614995215,18.2999989047931,0.145637590504425,0.28254851743756
"SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Female",17,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",12.1333333333,"Mature B-Cell Neoplasms",126.2473501,1.61054398369523,30.8729686478032,10.7276873264899,3.40404013097588,51.2739076511665,1.24752052323601,1.43904975010435,21.8962633724004,0.135834234586324,0.0601762814591043
"SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Male",43,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",16.7333333333,"Mature B-Cell Neoplasms",128.1284701,0.27367554953763,16.7054497746702,17.3070165464888,1.76053721804477,81.9302274254011,0.236319399795006,1.52947264573542,10.6260655835689,0.0592583251486123,0.00831855264682575
"SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Male",59,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",13.4333333333,"Mature B-Cell Neoplasms",151.013337,3.55275727785195,61.3263129734405,12.0219602719604,3.8777070017194,212.646040132441,1.0210392692498,4.48125884883827,52.5769073720688,0.127537096979677,0.243089157412965
"SUIT2_PANCREAS","Male",73,"Asian","Pancreas","Carcinoma",12.6333333333,"Pancreatic Cancer",189.3621976,10.4292984077957,154.84645298161,62.8667872745179,18.6947736342889,312.479854031761,0.233777376255615,15.5934195259099,47.9099400696566,36.7495507097839,1.03486087769865
"SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Male",9,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",6.73333333333,"B-Lymphoblastic Leukemia/Lymphoma",76.86299598,0.361447310654231,64.7743051980459,59.8692489393172,0.490248928268432,135.263536804864,1.57633573725354,1.19434868102767,27.8275350519517,0.15173662368178,0.149866257391964
"SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",NA,NA,NA,"Na","",4.2,"B-Lymphoblastic Leukemia/Lymphoma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Male",37,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",54.0666666667,"Hodgkin Lymphoma",NA,3.70052240417007,79.7420459988991,53.3758822133742,7.49726284552221,182.760947303264,1.7591100011756,2.44362843928696,0.824270109497527,0.197895928521221,1.13382287701763
"SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Female",5,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",6.93333333333,"Mature T and NK Neoplasms",107.1948767,1.07274308626707,34.2646427879422,15.3162292268673,1.52618475963612,88.9502300150488,0.590305546919023,3.30254043138662,2.3520916591404,0.115531160214373,0.234505086617133
"SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Male",8,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",78,"T-Lymphoblastic Leukemia/Lymphoma",509.7698434,1.45464371322208,33.2489770096004,47.4394898002751,0.815243856554083,107.460893501304,3.65679104803512,7.59405724523358,35.2503690955781,0.0941503788489678,0.697903107727027
"SW1088_CENTRAL_NERVOUS_SYSTEM","Male",72,"Caucasian","Central_Nervous_System","Glioma",7.9,"Glioma",92.53520266,53.0569041077905,238.195555962826,273.528548910648,13.5636849897493,554.997161877986,22.0510892551659,12.0729933073313,146.388054023828,61.9090269352942,4.06513112682079
"SW1116_LARGE_INTESTINE","Male",73,"Caucasian","Large_Intestine","Carcinoma",12.0333333333,"Colorectal Cancer",94.37319183,123.361614815788,495.483473482556,500.327558036334,441.125316729878,594.718985082079,333.284006878666,45.0055132980464,212.55228390351,137.205115557333,72.4033812029945
"SW1271_LUNG","Male",69,"Caucasian","Lung","Carcinoma",40.2,"Small Cell Lung Cancer",261.0557486,27.8570200211073,193.04223516195,210.155345979043,22.0765950538561,263.984925199786,4.28597901128915,18.5813985063236,48.7972032126225,0.562590088721686,3.33435747621162
"SW13_ADRENAL_CORTEX",NA,NA,NA,"Na","",15.2666666667,"Adrenocortical Carcinoma",NA,23.3183359096096,154.175567229746,68.4214929715146,154.461982793949,296.368318483042,12.8166998966923,15.4421070151816,77.0742312753402,5.08303233578645,90.3241620558175
"SW1417_LARGE_INTESTINE","Female",53,"Caucasian","Large_Intestine","Carcinoma",8.5,"Colorectal Cancer",93.40282504,15.0294107789637,71.1596539641617,155.085100230419,72.9836906183288,361.248468510372,30.0055390614258,13.6984268804977,115.132656691602,3.0602756695658,13.1713366153257
"SW1463_LARGE_INTESTINE","Female",66,"Caucasian","Large_Intestine","Carcinoma",13.2,"Colorectal Cancer",90.61710247,791.007144528052,395.844318953002,18.3094624503426,85.0851057757468,896.136728405687,0.275803671921649,71.8518241132311,394.299589579817,20.5924190338826,0.857489795761017
"SW156_KIDNEY",NA,NA,NA,"Na","",13.7666666667,"Renal Cell Carcinoma",NA,24.2647577671796,96.7912889454294,76.5071346589955,3.1952137915373,67.1928605453256,4.27697079141985,16.5059182761822,64.5499278787996,12.991210325816,2.58567087396185
"SW1573_LUNG","Female",44,"Caucasian","Lung","Carcinoma",10.3,"Non-Small Cell Lung Cancer",122.6052624,121.856606877433,322.699645334205,314.773710090022,256.105123791332,630.272962903936,23.8333056620903,30.7362272620189,100.132869594724,2.20724250242692,5.50167174670419
"SW1710_URINARY_TRACT","Female",84,"Caucasian","Urinary_Tract","Carcinoma",9.2,"Bladder Cancer",113.5397743,9.30391240123934,141.429449126639,74.7636646315835,5.69887621420391,238.050062930781,2.8395909212934,13.1177463938426,73.4500806026136,14.4555149617782,0.543005950795781
"SW1783_CENTRAL_NERVOUS_SYSTEM","Male",68,"Caucasian","Central_Nervous_System","Glioma",21.4333333333,"Glioma",273.8360546,27.7795739323456,106.680885520878,87.7835389869874,68.27591029208,83.9631489828448,10.740213845402,11.212463813005,54.9468305287226,22.9201399993049,24.4336920118141
"SW1990_PANCREAS","Male",56,"Caucasian","Pancreas","Carcinoma",6.36666666667,"Pancreatic Cancer",103.2181425,209.13793283481,193.874879507364,127.309610804561,252.941440130174,328.833321234056,13.493674229015,25.1432884475594,129.43489326427,5.73140671158148,7.94351601269866
"SW403_LARGE_INTESTINE","Female",51,"Caucasian","Large_Intestine","Carcinoma",13.0666666667,"Colorectal Cancer",177.3707209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SW48_LARGE_INTESTINE","Female",82,"Caucasian","Large_Intestine","Carcinoma",92.8,"Colorectal Cancer",563.7096269,45.7807180867038,45.088985827602,56.4784415584132,1.97876517269153,130.491096711186,21.0337859570472,13.3252136007703,68.1960741902652,3.78520103846242,3.52863108106253
"SW620_LARGE_INTESTINE","Male",51,"Caucasian","Large_Intestine","Carcinoma",17.7666666667,"Colorectal Cancer",165.1945605,4.25720141686131,32.0678509424876,50.8721692023285,2.70536814228196,174.995454622416,0.331543584956567,9.23955754715446,27.4113729926603,0.252109944227244,2.17146705209623
"SW684_SOFT_TISSUE",NA,NA,NA,"Na","",144.966666667,"Soft Tissue Sarcoma",NA,375.423604335249,514.20756145309,507.897674937045,542.707770939295,476.854779956473,254.707798527703,34.1870870112655,245.903701014126,95.9972936572358,79.7121483378114
"SW756_CERVIX",NA,NA,NA,"Na","",28.9,"Cervical Cancer",NA,251.058002978774,245.246542380622,123.655688776786,251.058002978774,296.555089350332,25.8801690064576,24.4795726406022,128.470974571526,3.93762992329593,131.008996969587
"SW780_URINARY_TRACT","Female",80,"Caucasian","Urinary_Tract","Carcinoma",7.8,"Bladder Cancer",93.14475754,190.742051581716,184.019365618971,123.277264322412,190.742051581716,343.475917488207,76.449393572331,19.0409705056577,96.9062484203581,4.10488201207314,50.6340360816046
"SW837_LARGE_INTESTINE","Male",53,"Caucasian","Large_Intestine","Carcinoma",7.56666666667,"Colorectal Cancer",98.94407367,22.6998428146812,285.465162818692,76.0364628824276,132.17885928593,137.293641403383,4.04905289222992,26.6361149546083,158.836599865569,4.24039319663644,1.55215920959247
"SW872_SOFT_TISSUE",NA,NA,NA,"Na","",8.6,"Soft Tissue Sarcoma",NA,58.7796672479043,100.574022633408,96.0394457208523,6.72345392884125,196.051229484703,15.6940239536876,9.90361656473063,33.4199825157552,20.5399136397431,5.30623211225006
"SW900_LUNG","Male",53,"Caucasian","Lung","Carcinoma",16.7666666667,"Non-Small Cell Lung Cancer",144.2755307,45.4740120934505,164.940862406679,202.656616007485,8.71699876192947,268.457871910044,13.6556451467299,20.7862560192834,111.211856574059,3.20338159411073,8.51573816230741
"SW948_LARGE_INTESTINE","Female",81,"Caucasian","Large_Intestine","Carcinoma",15.0333333333,"Colorectal Cancer",145.6289472,484.693145008435,189.673467200005,251.239834788102,72.8076476629144,488.352753377078,10.7357683171579,43.6149071923865,235.274284119294,7.68217722637034,5.67868107123136
"SW962_VULVA",NA,NA,NA,"Na","",6.8,"Vulvar/Vaginal Cancer, NOS",NA,17.2314292784767,224.675019424404,238.176739257175,19.9296585178272,464.628889569913,22.5155008798105,10.7985838442493,114.623403218776,6.40938293302545,3.39185849573426
"SW982_SOFT_TISSUE",NA,NA,NA,"Na","",18.4666666667,"Soft Tissue Sarcoma",NA,21.2271495179466,67.4229186880601,137.814282527855,6.76388209749782,256.928285189654,4.08723621669885,12.453827432964,62.8181472073017,1.56219674407543,77.6426585710419
"T24_URINARY_TRACT","Female",81,"Caucasian","Urinary_Tract","Carcinoma",6.9,"Bladder Cancer",94.67528958,43.0166822603612,119.368577940894,104.302778379703,7.97033878956752,242.166377436963,3.62544485718247,8.67536153093259,59.7435956922533,6.35543276073812,8.26261398050456
"T47D_BREAST","Female",54,"Caucasian","Breast","Carcinoma",5.16666666667,"Breast Cancer",89.96583328,0.680494866933424,269.688880458941,55.5594711887625,4.96750648038698,851.451891521594,0.852789106036153,8.03006803078006,140.855282773759,0.622587561183062,0.201669108788033
"T84_LARGE_INTESTINE","Male",72,"Caucasian","Large_Intestine","Carcinoma",12.6,"Colorectal Cancer",101.5163334,10.1754504437011,79.3018930213788,90.9459159852093,17.3745588291424,167.856760559084,3.89202660454286,3.00850416473481,90.383614912295,6.85621129629412,2.94626716116603
"T98G_CENTRAL_NERVOUS_SYSTEM","Male",61,"Caucasian","Central_Nervous_System","Glioma",7.5,"Glioma",130.3439871,43.9844868429899,114.91560621995,65.8487865149165,9.90506259830696,224.081763303246,11.3923832940517,7.91637975751647,57.2718941560649,3.93781499625151,6.37464242961972
"TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Male",28,NA,"Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",10.5333333333,"T-Lymphoblastic Leukemia/Lymphoma",139.2167544,22.9917625091179,137.907062757041,73.8753342314785,40.0141843497954,243.786782242217,23.5142589271169,10.5930592614929,65.5267856323793,1.22264066604867,13.7088005155718
"TASK1_CENTRAL_NERVOUS_SYSTEM",NA,NA,NA,"Na","",7.66666666667,"Embryonal Tumor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TC71_BONE","Male",22,"Caucasian","Bone","Ewings_Sarcoma-Peripheral_Primitive_Neuroectodermal_Tumour",11,"Bone Cancer",116.191956,6.76456528409001,76.6010665286394,33.1321794852764,1.30082281647742,86.9087745385851,5.33725246020437,1.66833145796243,23.1721702398784,0.222253201442768,1.10745766890612
"TCCSUP_URINARY_TRACT","Female",67,"Caucasian","Urinary_Tract","Carcinoma",12.0666666667,"Bladder Cancer",139.2351999,174.633937959326,209.95873260462,200.08914655226,13.0029206810423,410.075791528124,46.1348670838485,20.629621915739,107.363363295419,39.4552847882832,15.6186232449693
"TCYIK_CERVIX",NA,NA,NA,"Na","",8.56666666667,"Cervical Cancer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TE1_OESOPHAGUS","Male",NA,"Asian","Oesophagus","Carcinoma",16.1333333333,"Esophagogastric Cancer",181.4703636,23.3889806720691,193.679358410922,97.0232848794959,33.5430604501307,224.237105785169,5.17687711024796,21.9882671558578,100.591725219173,5.99950520503463,5.36041822987263
"TE10_OESOPHAGUS",NA,NA,"Asian","Oesophagus","Carcinoma",9.7,"Esophagogastric Cancer",126.1761027,18.3926292477835,87.2200294442018,94.4791334438911,10.956216367789,214.545964044038,4.12129320986859,13.1318555535305,44.8678274477412,0.833898989221414,5.75485588409401
"TE11_OESOPHAGUS",NA,58,"Asian","Oesophagus","Carcinoma",15.3666666667,"Esophagogastric Cancer",161.0920797,30.5670306996683,110.08326125802,64.5861505478483,17.7838723707028,201.762446916415,7.53470740596987,10.9201859657245,55.4940606660641,3.51766001469197,18.369083374069
"TE12_OESOPHAGUS",NA,NA,NA,"Na","",8.53333333333,"Esophagogastric Cancer",NA,3.58050194970861,79.005857872276,27.8546244203978,39.661224597091,135.439087432073,0.387824252286431,23.5769372722455,106.161975653441,1.63506899134459,0.730100560658678
"TE15_OESOPHAGUS","Female",NA,"Asian","Oesophagus","Carcinoma",12.2,"Esophagogastric Cancer",131.4062314,8.15321232579337,60.4930813109094,1.55566172229983,8.14981314503196,212.577366552858,0.0745744741423063,10.4064936425028,28.6941422744959,0.527722342536633,1.14308986069128
"TE4_OESOPHAGUS",NA,NA,"Asian","Oesophagus","Carcinoma",36.2,"Esophagogastric Cancer",398.1513421,14.2849709203017,140.516792330697,0.772464674545127,42.0842263727156,146.953175202802,0.329466038550858,11.4539196622503,46.2543262442491,2.104275021555,1.32763743770123
"TE441T_SOFT_TISSUE","Female",14,"African_american","Soft_Tissue","Rhabdomyosarcoma",6.73333333333,"Soft Tissue Sarcoma",152.0671211,41.1241277856068,94.2828210819615,104.046821025599,7.92279462278976,259.954339945741,13.9077049567923,9.22118911029204,43.0385833249798,0.132241960534602,3.98946844411255
"TE5_OESOPHAGUS","Female",73,"Asian","Oesophagus","Carcinoma",15.6333333333,"Esophagogastric Cancer",132.1647346,16.5842259563257,205.013329709976,142.386330401695,126.808997793233,410.356379319614,5.84408477433075,21.3983753302798,95.8678806168135,3.73021174447407,3.32826783836985
"TE6_OESOPHAGUS",NA,NA,"Asian","Oesophagus","Carcinoma",14.5,"Esophagogastric Cancer",151.5654424,9.72943668630132,115.856111146916,21.3219061081767,149.486935342691,498.322770195544,3.73139814043578,23.1806064451419,135.10077750731,9.53084136778037,3.10566853068781
"TE8_OESOPHAGUS",NA,NA,"Asian","Oesophagus","Carcinoma",10.2333333333,"Esophagogastric Cancer",120.1788709,19.0910950769959,74.042333207062,46.3561977795872,95.5279619577886,322.98503794563,5.13270083911144,16.690388252741,74.9948166638981,7.13008388903466,4.14624870935913
"TE9_OESOPHAGUS","Male",NA,"Asian","Oesophagus","Carcinoma",19.8666666667,"Esophagogastric Cancer",161.0305019,56.1396872486512,162.10868413359,150.732388061071,167.813459100988,271.231581433533,35.1143542547478,16.6620553587086,84.7562932380629,38.7114336672863,11.0916436446823
"TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Male",35,"Asian","Haematopoietic_And_Lymphoid_Tissue","Haematopoietic_Neoplasm",12.0666666667,"Leukemia",141.2661995,3.13412177727726,88.3650032127959,84.1793801561168,6.54679750796373,218.679677660057,1.66378645195196,6.19611200886397,51.9925271707708,1.85177381752599,0.236292460918974
"TGBC11TKB_STOMACH","Female",NA,"Asian","Stomach","Carcinoma",61.3333333333,"Esophagogastric Cancer",506.6036089,19.9598947934462,66.2226798372965,8.1991869752924,17.9667710668351,174.777021739324,51.0290459991954,11.2288235085644,57.4828130704354,4.44563181734608,31.3081673121964
"TGBC1TKB_BILIARY_TRACT",NA,NA,NA,"Na","",6.96666666667,"Hepatobiliary Cancer",NA,80.5355740118239,156.114701016116,124.951292329427,83.7918711667877,269.10698115464,23.2183752078656,15.5461496961391,76.7918872647243,11.000514011227,7.02953810324213
"TGBC24TKB_BILIARY_TRACT",NA,NA,NA,"Na","",10.2333333333,"Hepatobiliary Cancer",NA,6.90458718406364,118.615954366568,31.3652627912257,5.56247414838383,96.5303049522153,6.44241197321669,1.86751935108888,58.5560256879861,1.76246253721934,1.66726573469564
"TGW_AUTONOMIC_GANGLIA",NA,NA,NA,"Na","",16.5666666667,"Peripheral Nervous System",NA,7.81410942307683,93.6773096155964,79.8904243373452,2.51434667893871,155.801381416694,4.77131524692104,9.16441454666182,47.2318285964218,22.2650013632044,2.18814904165926
"THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Male",1,"Asian","Haematopoietic_And_Lymphoid_Tissue","Haematopoietic_Neoplasm",7.96666666667,"Leukemia",149.7150398,1.92955421586129,56.1651804531816,8.40706984435851,1.53964673922813,72.6659564173465,0.0122383110197717,2.64803538261442,50.6478610604786,0.267750955776639,1.34450108000127
"TK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",NA,NA,NA,"Na","",9.86666666667,"Mature B-Cell Neoplasms",NA,3.13006258637777,64.3723375704695,107.02077772967,10.1638163843443,164.368852008025,6.26165796071549,9.9464131625116,47.8293276253078,2.37641250583921,0.446360659570875
"TK10_KIDNEY",NA,NA,NA,"Na","",9.43333333333,"Kidney Cancer, NOS",NA,14.8508187736279,210.152193672495,53.5957085228933,6.04222909907196,422.031096622481,2.80945355493767,21.4643624629814,107.072267105961,3.88159052980966,0.831378593524403
"TMK1_STOMACH",NA,NA,NA,"Na","",11,"Esophagogastric Cancer",NA,66.8899679509808,167.255067917637,149.297655329821,59.2945265066038,111.081925873015,67.8788161582775,15.1665751013963,82.6971384616561,3.25550366668871,11.3108676219291
"TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Female",NA,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",8.33333333333,"Mature B-Cell Neoplasms",88.11498549,0.376741501171768,108.071927411587,164.632052675622,0.92267335686636,316.906887358602,1.62729153857552,1.27175139292217,37.5777830714251,0.188981339802584,0.0598200135061812
"TOV112D_OVARY","Female",42,"Caucasian","Ovary","Carcinoma",4.03333333333,"Ovarian Cancer",71.79702895,2.06816967261585,121.922427215038,17.2593668172043,0.353137068988121,182.982221893631,1.16874205063277,1.51771513005121,28.9980619951514,0.208005449521797,0.617165535584242
"TOV21G_OVARY","Female",62,"Caucasian","Ovary","Carcinoma",41.7,"Ovarian Cancer",241.6461598,6.84339531804508,27.7272587580256,158.674034435013,2.76874735636745,186.829418497809,1.60375860101818,15.9916066464457,50.3205730276879,29.2056738403617,3.36697259212907
"TT_OESOPHAGUS",NA,NA,NA,"Na","",14.3333333333,"Esophagogastric Cancer",170.0951327,437.776278410824,431.356976917256,380.412427615662,437.776278410824,562.142288369144,221.36479571039,41.2537905219441,224.018357136627,2.28252662897129,15.0971351401081
